Running Grok benchmark across 5k detections
Underfull \hbox (badness 10000) has occurred while \output is active
[]
[2 <./notaglinelogo.png>]

Package xcolor Warning: Incompatible color definition on input line 138.


Package xcolor Warning: Incompatible color definition on input line 143.


Underfull \hbox (badness 2735) in paragraph at lines 149--150
[]\T1/times/b/n/10 Budget-aware Retry: \T1/times/n/n/10 A con-fig-urable retry 
bud-get

Package xcolor Warning: Incompatible color definition on input line 152.


Underfull \hbox (badness 10000) in paragraph at lines 155--156
\T1/times/n/n/10 pol-icy (\T1/pcr/n/n/10 no_latest_tag\T1/times/n/n/10 , \T1/pc
r/n/n/10 no_privileged\T1/times/n/n/10 ,

Underfull \hbox (badness 10000) in paragraph at lines 155--156
\T1/pcr/n/n/10 run_as_non_root\T1/times/n/n/10 , \T1/pcr/n/n/10 read_only_root_
fs\T1/times/n/n/10 ,

Underfull \hbox (badness 10000) in paragraph at lines 157--158
[]\T1/times/b/n/10 Server-side Dry-run: \T1/times/n/n/10 When \T1/pcr/n/n/10 ku
bectl \T1/times/n/n/10 is

Underfull \hbox (badness 4556) in paragraph at lines 157--158
\T1/times/n/n/10 avail-able, the sys-tem ex-e-cutes \T1/pcr/n/n/10 kubectl appl
y


Underfull \hbox (badness 10000) in paragraph at lines 160--161
[]\T1/times/b/n/10 No priv-i-leged con-tain-ers: \T1/times/n/n/10 Blocks

Underfull \hbox (badness 10000) in paragraph at lines 161--162
[]\T1/times/b/n/10 runAsNonRoot en-force-ment: \T1/times/n/n/10 Re-quires

Underfull \hbox (badness 10000) in paragraph at lines 161--162
\T1/pcr/n/n/10 runAsNonRoot: true \T1/times/n/n/10 or \T1/pcr/n/n/10 runAsUser$
\OMS/cmsy/m/n/10 6\OT1/cmr/m/n/10 =$\T1/times/n/n/10 0

Underfull \hbox (badness 10000) in paragraph at lines 162--163
[]\T1/times/b/n/10 readOnlyRootFilesystem: \T1/times/n/n/10 Man-dates

Underfull \hbox (badness 10000) in paragraph at lines 162--163
\T1/pcr/n/n/10 readOnlyRootFilesystem: true \T1/times/n/n/10 for

Underfull \hbox (badness 10000) in paragraph at lines 163--164
[]\T1/times/b/n/10 Drop ALL ca-pa-bil-i-ties: \T1/times/n/n/10 En-forces

Underfull \hbox (badness 10000) in paragraph at lines 163--164
\T1/pcr/n/n/10 capabilities.drop: [ALL] \T1/times/n/n/10 when

Underfull \hbox (badness 10000) in paragraph at lines 164--165
[]\T1/times/b/n/10 hostPath al-lowlist: \T1/times/n/n/10 Re-stricts

Underfull \hbox (badness 10000) in paragraph at lines 164--165
\T1/times/n/n/10 host mounts to ap-proved paths

Overfull \hbox (75.08377pt too wide) in paragraph at lines 164--165
\T1/times/n/n/10 (\T1/pcr/n/n/10 /var/run/secrets/kubernetes.io/serviceaccount\
T1/times/n/n/10 ,

Underfull \hbox (badness 10000) in paragraph at lines 164--165
\T1/pcr/n/n/10 /var/lib/kubelet/pods\T1/times/n/n/10 ,

Package xcolor Warning: Incompatible color definition on input line 185.


Package xcolor Warning: Incompatible color definition on input line 185.


Package xcolor Warning: Incompatible color definition on input line 189.


Package xcolor Warning: Incompatible color definition on input line 197.


Underfull \hbox (badness 2726) in paragraph at lines 216--216
[]|\T1/pcr/m/n/8 data/patches.json \T1/times/m/n/8 con-tain-ing guarded JSON Pa
tch ar-rays. Rules mode emits single-

Underfull \hbox (badness 5847) in paragraph at lines 216--216
\T1/times/m/n/8 operation fixes; ven-dor/vLLM modes re-quire OpenAI-compatible 
end-points con-fig-ured in

Underfull \hbox (badness 10000) in paragraph at lines 216--216
[]|\T1/pcr/m/n/8 data/verified.json \T1/times/m/n/8 log-ging \T1/pcr/m/n/8 acce
pted\T1/times/m/n/8 , \T1/pcr/m/n/8 ok_schema\T1/times/m/n/8 , \T1/pcr/m/n/8 ok
_policy\T1/times/m/n/8 , and

Package xcolor Warning: Incompatible color definition on input line 222.


Underfull \hbox (badness 10000) in paragraph at lines 223--224
\T1/times/n/n/10 When de-tec-tor bi-na-ries are avail-able, run-ning \T1/pcr/n/
n/10 make

Overfull \hbox (38.12613pt too wide) in paragraph at lines 235--235
[]  \T1/pcr/m/n/9 "manifest_yaml": "apiVersion: v1\nkind: Pod\n...",[] 


LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 239.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[3]

Package xcolor Warning: Incompatible color definition on input line 240.


Underfull \hbox (badness 10000) in paragraph at lines 241--242
\T1/times/n/n/10 Executing \T1/pcr/n/n/10 python -m unittest discover

Underfull \hbox (badness 10000) in paragraph at lines 241--242
\T1/pcr/n/n/10 -s tests \T1/times/n/n/10 yields \T1/pcr/n/n/10 16 tests in 0.02
s, OK

Underfull \hbox (badness 10000) in paragraph at lines 241--242
\T1/pcr/n/n/10 (skipped=2) \T1/times/n/n/10 on ma-cOS (Ap-ple M-series,

Underfull \hbox (badness 10000) in paragraph at lines 241--242
\T1/times/n/n/10 Python 3.12). The skipped cases cor-re-spond to the

Underfull \hbox (badness 6842) in paragraph at lines 241--242
\T1/times/n/n/10 op-tional patch min-i-mal-ity suite, which ac-ti-vates af-ter

Package xcolor Warning: Incompatible color definition on input line 246.


Underfull \hbox (badness 10000) in paragraph at lines 247--248
\T1/times/n/n/10 Two de-lib-er-ately vul-ner-a-ble man-i-fests (\T1/pcr/n/n/10 
001.yaml\T1/times/n/n/10 ,

Underfull \vbox (badness 3260) has occurred while \output is active

Underfull \hbox (badness 7133) in paragraph at lines 249--250
[]\T1/times/n/n/10 Table []3[] sum-ma-rizes the run-time en-vi-ron-ment used

Underfull \hbox (badness 4072) in paragraph at lines 249--250
\T1/times/n/n/10 for the re-gen-er-a-tions in Sec-tion [][][]; the full de-pen-


Package xcolor Warning: Incompatible color definition on input line 252.


Package xcolor Warning: Incompatible color definition on input line 268.


Underfull \hbox (badness 10000) in paragraph at lines 270--271
\T1/times/n/n/10 re-pro-ducible \T1/pcr/n/n/10 rules \T1/times/n/n/10 pipeline 
un-less ex-plic-itly noted.

Underfull \hbox (badness 6252) in paragraph at lines 270--271
\T1/times/n/n/10 Ta-ble []6[] con-sol-i-dates ac-cep-tance and la-tency statis-
tics

Underfull \hbox (badness 10000) in paragraph at lines 270--271
\T1/times/n/n/10 for each cor-pus. The API-backed Grok mode is

Underfull \hbox (badness 10000) in paragraph at lines 270--271
\T1/times/n/n/10 like-wise bench-marked (4,439 / 5,000 ac-cepted; see

Overfull \hbox (18.65643pt too wide) in paragraph at lines 270--271
\T1/pcr/n/n/10 data/batch_runs/grok_5k/metrics_grok5k.json\T1/times/n/n/10 )


LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 271.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[4]
Underfull \hbox (badness 10000) in paragraph at lines 272--273
\T1/times/b/n/10 Detector ac-cu-racy. \T1/times/n/n/10 Run-ning

Underfull \hbox (badness 4328) in paragraph at lines 272--273
\T1/pcr/n/n/10 scripts/eval_detector.py \T1/times/n/n/10 on a syn-thetic nine-

Underfull \hbox (badness 1472) in paragraph at lines 272--273
\T1/times/n/n/10 policy hold-out set con-firms ba-sic de-tec-tor func-tion-al-i
ty

Underfull \hbox (badness 4927) in paragraph at lines 272--273
\T1/times/n/n/10 with per-fect pre-ci-sion and re-call (Ta-ble []4[]). How-ever
,

Underfull \hbox (badness 5637) in paragraph at lines 272--273
\T1/times/n/n/10 this con-trolled eval-u-a-tion uses hand-crafted test cases

Underfull \hbox (badness 10000) in paragraph at lines 272--273
\T1/times/n/n/10 with ob-vi-ous vi-o-la-tions and does not re-flect real-

Underfull \hbox (badness 3701) in paragraph at lines 272--273
\T1/times/n/n/10 world com-plex-ity. The de-tec-tor's prac-ti-cal per-for-mance


Underfull \hbox (badness 10000) in paragraph at lines 272--273
\T1/times/n/n/10 is val-i-dated through the 96.5% live-cluster suc-cess

Underfull \hbox (badness 10000) in paragraph at lines 272--273
\T1/times/n/n/10 rate on 200 cu-rated man-i-fests; ar-ti-facts live in

Underfull \hbox (badness 4699) in paragraph at lines 275--276
\T1/times/b/n/10 ArtifactHub slice. \T1/times/n/n/10 To test against less cu-ra
ted in-put,

Underfull \hbox (badness 10000) in paragraph at lines 275--276
\T1/times/n/n/10 we heuris-ti-cally la-belled 69 Ar-ti-fac-tHub man-i-fests

Underfull \hbox (badness 10000) in paragraph at lines 275--276
\T1/times/n/n/10 cov-er-ing four com-mon poli-cies (\T1/pcr/n/n/10 no_latest_ta
g\T1/times/n/n/10 ,

Underfull \hbox (badness 3849) in paragraph at lines 275--276
\T1/times/n/n/10 The de-tec-tor landed 31 true pos-i-tives with zero false

Underfull \hbox (badness 5939) in paragraph at lines 275--276
\T1/times/n/n/10 pos-i-tives/negatives (pre-ci-sion/recall/F1 all $\OT1/cmr/m/n
/10 1\OML/cmm/m/it/10 :\OT1/cmr/m/n/10 0$\T1/times/n/n/10 ). Scor-ing

Underfull \hbox (badness 7468) in paragraph at lines 275--276
\T1/times/n/n/10 is re-stricted to these poli-cies (de-tec-tions fil-tered via

Overfull \hbox (81.15643pt too wide) in paragraph at lines 275--276
\T1/pcr/n/n/10 data/eval/artifacthub_sample_detections_filtered.json\T1/times/n
/n/10 ).

Underfull \hbox (badness 10000) in paragraph at lines 275--276
\T1/times/n/n/10 La-bels, de-tec-tions, and met-rics live un-der

Underfull \hbox (badness 10000) in paragraph at lines 275--276
\T1/pcr/n/n/10 data/eval/artifacthub_sample_labels.json\T1/times/n/n/10 ,

Overfull \hbox (23.82645pt too wide) in paragraph at lines 275--276
\T1/pcr/n/n/10 data/eval/artifacthub_sample_detections.json\T1/times/n/n/10 ,

Overfull \hbox (21.9331pt too wide) in paragraph at lines 275--276
\T1/times/n/n/10 and \T1/pcr/n/n/10 data/eval/artifacthub_sample_metrics.json\T
1/times/n/n/10 . 

Package xcolor Warning: Incompatible color definition on input line 278.


Underfull \hbox (badness 1742) in paragraph at lines 302--303
\T1/times/n/n/10 in-put and 0.69M out-put to-kens ($\OMS/cmsy/m/n/10 ^^Y \OT1/c
mr/m/n/10 $1\OML/cmm/m/it/10 :\OT1/cmr/m/n/10 22$ \T1/times/n/n/10 at pub-


Underfull \hbox (badness 6188) in paragraph at lines 305--306
\T1/pcr/n/n/10 json$ \T1/times/n/n/10 enu-mer-ates gen-er-ated patches, though 
pro-

Underfull \hbox (badness 4378) in paragraph at lines 306--307
\T1/times/n/n/10 the ban-dit sched-uler keeps the top-risk P95 wait

Underfull \hbox (badness 2689) in paragraph at lines 306--307
\T1/times/n/n/10 at 13.0 hours ver-sus 102.3 hours for FIFO while

Underfull \hbox (badness 3872) in paragraph at lines 306--307
\T1/times/n/n/10 textttrisk/Et+aging base-line av-er-ages 42.22 for the

Underfull \hbox (badness 7558) in paragraph at lines 306--307
\T1/times/n/n/10 and ex-plo-ration weights $\OMS/cmsy/m/n/10 2 f\OT1/cmr/m/n/10
 0\OML/cmm/m/it/10 ; \OT1/cmr/m/n/10 0\OML/cmm/m/it/10 :\OT1/cmr/m/n/10 5\OML/c
mm/m/it/10 ; \OT1/cmr/m/n/10 1\OMS/cmsy/m/n/10 g$ \T1/times/n/n/10 pre-serves

Underfull \hbox (badness 5091) in paragraph at lines 306--307
\T1/times/n/n/10 fair-ness: the high-risk quar-tile sees me-dian waits

Underfull \hbox (badness 3168) in paragraph at lines 306--307
\T1/times/n/n/10 risk band ab-sorbs 120.92 hour me-dian waits (see

Underfull \hbox (badness 10000) in paragraph at lines 306--307
\T1/pcr/n/n/10 data / metrics _ schedule _ sweep . json$ \T1/times/n/n/10 and

Underfull \hbox (badness 10000) in paragraph at lines 306--307
\T1/pcr/n/n/10 data / scheduler / metrics _ sweep _ live .

Underfull \hbox (badness 10000) in paragraph at lines 306--307
\T1/pcr/n/n/10 json$\T1/times/n/n/10 ). Across these sweeps the ob-served Gini

Overfull \hbox (55.51364pt too wide) in paragraph at lines 307--308
\T1/times/n/n/10 The stag-ing har-ness (\T1/pcr/n/n/10 scripts/run_live_cluster
_eval.py\T1/times/n/n/10 )

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 achiev-ing 96.5% dry-run and live-apply suc-cess

Underfull \hbox (badness 1424) in paragraph at lines 307--308
\T1/times/n/n/10 align-ment be-tween server-side val-i-da-tion and ac-tual

Underfull \hbox (badness 2828) in paragraph at lines 307--308
\T1/times/n/n/10 clus-ter ap-pli-ca-tion. All 193 man-i-fests (100%) that

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 passed dry-run also passed live-apply, val-i-dat-ing

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 the triad ver-i-fi-ca-tion ap-proach. Cor-pus cu-ra-tion

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 ex-cluded namespace-specific and deprecated-API

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 man-i-fests; API ver-sion mi-gra-tion au-to-mat-i-cally

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 up-graded batch/v1beta1$\OMS/cmsy/m/n/10 !$\T1/times/n/n/10 v1
. Re-main-ing fail-ures

Underfull \hbox (badness 5446) in paragraph at lines 307--308
\T1/times/n/n/10 com-prise im-mutable field con-straints (1), miss-ing

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/times/n/n/10 (3) (\T1/pcr/n/n/10 data/live_cluster/batch_clean/\T1/times/n/
n/10 ,

Underfull \hbox (badness 10000) in paragraph at lines 307--308
\T1/pcr/n/n/10 data/live_cluster/results_final.json\T1/times/n/n/10 ,

Underfull \hbox (badness 4792) in paragraph at lines 308--309
\T1/times/n/n/10 Disabling the pol-icy gate pushes ap-par-ent ac-cep-

Underfull \hbox (badness 4595) in paragraph at lines 308--309
\T1/times/n/n/10 tance to 100% yet lets four re-gres-sions through;

Underfull \hbox (badness 2443) in paragraph at lines 308--309
\T1/times/n/n/10 all other gates hold ac-cep-tance at 78.9% with no

Underfull \hbox (badness 4899) in paragraph at lines 308--309
\T1/times/n/n/10 es-capes (Ta-ble []8[], $\T1/pcr/n/n/10 data / ablation / veri
fier \


LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 309.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[5]
Underfull \hbox (badness 10000) in paragraph at lines 310--311
\T1/times/n/n/10 Replaying the supported-corpus queue with the

Underfull \hbox (badness 10000) in paragraph at lines 310--311
\T1/times/n/n/10 pro-duc-tion sched-uler set-tings now yields 1,259

Underfull \hbox (badness 5787) in paragraph at lines 310--311
\T1/times/n/n/10 through-put favours the ban-dit path (mean closed

Overfull \hbox (29.25372pt too wide) in paragraph at lines 310--311
\T1/times/n/n/10 (\T1/pcr/n/n/10 data/operator_ab/assignments_staging.json\T1/t
imes/n/n/10 ,

Underfull \hbox (badness 10000) in paragraph at lines 310--311
\T1/pcr/n/n/10 data/operator_ab/summary_staging.csv\T1/times/n/n/10 ).

Underfull \hbox (badness 10000) in paragraph at lines 311--312
\T1/times/n/n/10 Simulated Kyverno/Kubernetes com-bi-na-tions

Underfull \hbox (badness 10000) in paragraph at lines 311--312
\T1/times/n/n/10 re-tain $\OML/cmm/m/it/10 > \OT1/cmr/m/n/10 96%$ \T1/times/n/n
/10 risk re-duc-tion (Ta-ble []5[] +

Overfull \hbox (41.25372pt too wide) in paragraph at lines 311--312
\T1/pcr/n/n/10 data/cross_version/robustness_simulated.csv\T1/times/n/n/10 ),

Underfull \hbox (badness 10000) in paragraph at lines 312--313
\T1/times/n/n/10 Running the Kyverno CLI mu-tate poli-cies

Underfull \hbox (badness 10000) in paragraph at lines 312--313
\T1/times/n/n/10 over the sup-ported cor-pus (security-context

Underfull \hbox (badness 10000) in paragraph at lines 312--313
\T1/times/n/n/10 de-tec-tions) ac-cepts 364/381 cases (95.54%)

Underfull \hbox (badness 10000) in paragraph at lines 312--313
\T1/times/n/n/10 once mu-tated man-i-fests pass our pol-icy checks

Overfull \hbox (32.58371pt too wide) in paragraph at lines 312--313
\T1/times/n/n/10 (\T1/pcr/n/n/10 data/baselines/kyverno_baseline_live.json\T1/t
imes/n/n/10 ).

Underfull \hbox (badness 10000) in paragraph at lines 312--313
\T1/times/n/n/10 (3/20; 15%), while \T1/pcr/n/n/10 no_privileged\T1/times/n/n/1
0 ,

Underfull \hbox (badness 4108) in paragraph at lines 312--313
\T1/pcr/n/n/10 run_as_non_root\T1/times/n/n/10 , and \T1/pcr/n/n/10 read_only_r
oot_fs

Underfull \hbox (badness 2772) in paragraph at lines 312--313
\T1/times/n/n/10 achieve 100%. Our rules-mode pipeline still lands

Underfull \hbox (badness 6001) in paragraph at lines 312--313
\T1/times/n/n/10 78.9% across all poli-cies with schema and dry-

Underfull \hbox (badness 2261) in paragraph at lines 312--313
\T1/times/n/n/10 run gates, and the live-cluster cu-rated run reaches

Underfull \hbox (badness 1383) in paragraph at lines 314--315
\T1/times/n/n/10 o-rate the au-to-mated out-comes; qual-i-ta-tive notes for

Package xcolor Warning: Incompatible color definition on input line 320.


Package xcolor Warning: Incompatible color definition on input line 320.


Package xcolor Warning: Incompatible color definition on input line 327.


Package xcolor Warning: Incompatible color definition on input line 327.


Package xcolor Warning: Incompatible color definition on input line 334.


Package xcolor Warning: Incompatible color definition on input line 334.


Package xcolor Warning: Incompatible color definition on input line 341.


Overfull \hbox (39.13644pt too wide) in paragraph at lines 343--351
 [][] 

Package xcolor Warning: Incompatible color definition on input line 354.


Overfull \hbox (6.29044pt too wide) in paragraph at lines 361--372
 [][] 

Overfull \hbox (19.63968pt too wide) in paragraph at lines 379--380
[]\T1/times/n/n/10 Multi-seed re-play (\T1/pcr/n/n/10 scripts/multi_seed_summar
y.py\T1/times/n/n/10 )

Underfull \hbox (badness 5893) in paragraph at lines 379--380
\T1/times/n/n/10 yields $\OT1/cmr/m/n/10 0\OML/cmm/m/it/10 :\OT1/cmr/m/n/10 999
3 \OMS/cmsy/m/n/10 ^^F \OT1/cmr/m/n/10 0\OML/cmm/m/it/10 :\OT1/cmr/m/n/10 0012$
 \T1/times/n/n/10 ac-cep-tance on the sup-ported

Underfull \hbox (badness 10000) in paragraph at lines 379--380
\T1/times/n/n/10 cor-pus and $\OT1/cmr/m/n/10 0\OML/cmm/m/it/10 :\OT1/cmr/m/n/1
0 9951 \OMS/cmsy/m/n/10 ^^F \OT1/cmr/m/n/10 0\OML/cmm/m/it/10 :\OT1/cmr/m/n/10 
0004$ \T1/times/n/n/10 on the man-i-fest slice

Underfull \hbox (badness 10000) in paragraph at lines 379--380
\T1/times/n/n/10 (\T1/pcr/n/n/10 data/eval/multi_seed_summary.csv\T1/times/n/n/
10 ),

Underfull \hbox (badness 10000) in paragraph at lines 379--380
\T1/times/n/n/10 in-di-cat-ing low vari-ance across ran-dom-ized queue

Underfull \hbox (badness 2088) in paragraph at lines 379--380
\T1/times/n/n/10 or-der-ings. The op-er-a-tor sur-vey in-stru-ment is drafted i
n

Underfull \hbox (badness 10000) in paragraph at lines 379--380
\T1/pcr/n/n/10 docs / operator _ survey . md$\T1/times/n/n/10 ; it will be de-p
loyed

Underfull \vbox (badness 10000) has occurred while \output is active

Package xcolor Warning: Incompatible color definition on input line 381.


Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 The re-pro-ducibil-ity bun-dle (\T1/pcr/n/n/10 make

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/pcr/n/n/10 reproducible-report\T1/times/n/n/10 ) re-gen-er-ates Ta-ble []6[
]

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 di-rectly from JSON ar-ti-facts so re-view-ers can au-dit

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 ev-ery met-ric. Se-man-tic re-gres-sion checks now block

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 Grok-generated patches that re-move con-tain-ers or

Underfull \hbox (badness 2564) in paragraph at lines 382--383
\T1/times/n/n/10 vol-umes, and fix-tures un-der $\T1/pcr/n/n/10 infra / fixture
s/$ \T1/times/n/n/10 seed

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 RBAC/NetworkPolicy gaps be-fore ver-i-fi-ca-tion. We

Underfull \hbox (badness 4621) in paragraph at lines 382--383
\T1/times/n/n/10 threat-modeled ma-li-cious or place-holder man-i-fests: the

Underfull \hbox (badness 6032) in paragraph at lines 382--383
\T1/times/n/n/10 snip-pets, the ver-i-fier en-forces pol-icy/schema/\T1/pcr/n/n
/10 kubectl

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 gates, and the sched-uler never sur-faces un-ver-i-fied

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 patches. Resid-ual risks^^Vprimarily in-fras-truc-ture

Underfull \hbox (badness 6125) in paragraph at lines 382--383
\T1/times/n/n/10 as-sump-tions and LLM hal-lu-ci-na-tions^^Vare cap-tured in

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/pcr/n/n/10 logs / grok5k / failure _ summary _ latest . txt$

Underfull \hbox (badness 2961) in paragraph at lines 382--383
\T1/times/n/n/10 and triaged be-fore pub-li-ca-tion. Ta-ble []7[] il-lus-trates
 how


LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 383.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[6 <../figures/failure_taxonomy.png> <../figures/mode_comparison.png>]

Package xcolor Warning: Incompatible color definition on input line 387.


Overfull \hbox (25.7975pt too wide) in paragraph at lines 397--397
\T1/pcr/m/n/9 allowPrivilegeEscalation:

Overfull \hbox (25.7975pt too wide) in paragraph at lines 398--399
\T1/pcr/m/n/9 allowPrivilegeEscalation:

Package xcolor Warning: Incompatible color definition on input line 406.


Underfull \hbox (badness 10000) in paragraph at lines 407--408
\T1/times/n/n/10 The cur-rent sched-uler con-sumes $\T1/pcr/n/n/10 data / polic
y _

Underfull \hbox (badness 10000) in paragraph at lines 407--408
\T1/pcr/n/n/10 metrics . json$\T1/times/n/n/10 , which stores per-policy pri-or
s

Underfull \hbox (badness 10000) in paragraph at lines 407--408
\T1/times/n/n/10 for suc-cess prob-a-bil-ity, ex-pected la-tency, KEV

Underfull \hbox (badness 10000) in paragraph at lines 407--408
\T1/times/n/n/10 flags, and base-line risk. The cal-i-bra-tion pass

Underfull \hbox (badness 10000) in paragraph at lines 407--408
\T1/times/n/n/10 ($\T1/pcr/n/n/10 data / risk / policy _ risk _ map . json$\T1/
times/n/n/10 ) now

Underfull \hbox (badness 2050) in paragraph at lines 407--408
\T1/times/n/n/10 counts, while $\T1/pcr/n/n/10 data / risk / risk _ calibration
 . csv$

Package xcolor Warning: Incompatible color definition on input line 409.


Underfull \hbox (badness 10000) in paragraph at lines 410--411
\T1/times/n/n/10 We cu-rate pol-icy guid-ance un-der $\T1/pcr/n/n/10 docs / pol
icy _

Underfull \hbox (badness 10000) in paragraph at lines 410--411
\T1/pcr/n/n/10 guidance / raw/$\T1/times/n/n/10 ; $\T1/pcr/n/n/10 scripts / ref
resh _ guidance .

Underfull \hbox (badness 10000) in paragraph at lines 410--411
\T1/times/n/n/10 (backed by $\T1/pcr/n/n/10 docs / policy _ guidance / sources 
.

Underfull \hbox (badness 2277) in paragraph at lines 410--411
\T1/times/n/n/10 modes can re-trieve these snip-pets at prompt time, and

Underfull \hbox (badness 1622) in paragraph at lines 410--411
\T1/times/n/n/10 the roadmap ex-tends this into a full RAG loop: chunk

Underfull \hbox (badness 3428) in paragraph at lines 410--411
\T1/times/n/n/10 path, image$\OMS/cmsy/m/n/10 !$\T1/times/n/n/10 CVE), cache re
-cent ver-i-fier fail-ures, and

Underfull \vbox (badness 1762) has occurred while \output is active

Package xcolor Warning: Incompatible color definition on input line 412.


Package xcolor Warning: Incompatible color definition on input line 420.


Underfull \hbox (badness 1590) in paragraph at lines 423--424
\T1/times/n/n/10 to 100% but al-lows four pre-vi-ously blocked patches to

Underfull \hbox (badness 4686) in paragraph at lines 423--424
\T1/times/n/n/10 drops; the other gates leave ac-cep-tance un-changed at

Underfull \hbox (badness 5681) in paragraph at lines 423--424
\T1/times/n/n/10 78.9%. Fig-ure []3[] sum-ma-rizes ac-cep-tance across rules-

Underfull \hbox (badness 2653) in paragraph at lines 423--424
\T1/times/n/n/10 only, LLM-only, and hy-brid modes. The Kyverno CLI

Underfull \hbox (badness 10000) in paragraph at lines 423--424
\T1/times/n/n/10 base-line (\T1/pcr/n/n/10 scripts/run_kyverno_baseline.py\T1/t
imes/n/n/10 ,

Underfull \hbox (badness 10000) in paragraph at lines 423--424
\T1/pcr/n/n/10 data/baselines/kyverno_baseline.csv\T1/times/n/n/10 )

Underfull \hbox (badness 7186) in paragraph at lines 423--424
\T1/times/n/n/10 achieves 67.98% mean ac-cep-tance across 17 poli-cies

Underfull \hbox (badness 1365) in paragraph at lines 423--424
\T1/times/n/n/10 78.9% (+10.92 pp) while adding schema val-i-da-tion and

Package xcolor Warning: Incompatible color definition on input line 426.


Package xcolor Warning: Incompatible color definition on input line 462.


Package xcolor Warning: Incompatible color definition on input line 462.


Package xcolor Warning: Incompatible color definition on input line 466.



LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 469.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[7 <../figures/operator_ab.png>]
Underfull \hbox (badness 10000) in paragraph at lines 470--471
[]\T1/times/b/n/10 No-new-violations Rate:


Package xcolor Warning: Incompatible color definition on input line 484.



LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 487.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[8]
Underfull \hbox (badness 4699) in paragraph at lines 487--488
[]\T1/times/b/n/10 Infrastructure de-pen-den-cies. \T1/times/n/n/10 Ver-i-fi-ca
-tion still as-

Underfull \hbox (badness 1521) in paragraph at lines 490--491
\T1/times/n/n/10 at KEV and EPSS joins; im-age CVE lookups and

Underfull \hbox (badness 4353) in paragraph at lines 491--492
\T1/times/n/n/10 patch to-ken us-age ($\T1/pcr/n/n/10 data / grok5k _ telemetry
 .

Package xcolor Warning: Incompatible color definition on input line 494.


